id,title,key
284,国考补录消防员_____怎么样,b'\xe6\xb6\x88\xe9\x98\xb2 \xe8\xa1\xa5\xe5\xbd\x95 \xe6\x8c\x87\xe6\x8c\xa5\xe5\xae\x98 \xe5\xbe\x88\xe7\xb4\xaf \xe7\x9c\x8b\xe5\x9b\xbd \xe5\x90\x8d\xe5\x8d\x95 \xe6\x9c\x89\xe6\xb2\xa1\xe6\x9c\x89 \xe5\x90\xac\xe8\xaf\xb4 \xe6\x80\xbb\xe9\x98\x9f \xe6\xb6\x88\xe9\x98\xb2\xe5\x91\x98'
285,后无后盾，前无去路,b'\xe9\x9c\x80\xe8\xa6\x81 \xe5\x8e\x9f\xe6\x9c\xac \xe5\x8e\xbb\xe8\xb7\xaf \xe7\x88\xb6\xe6\xaf\x8d \xe5\xb8\x8c\xe6\x9c\x9b \xe8\xb4\xa5\xe5\x85\x89 \xe5\x87\x84\xe6\x83\xa8 \xe8\xbf\x98\xe6\xac\xbe \xe9\x86\x92\xe6\x9d\xa5 \xe7\x94\x9f\xe6\xb4\xbb'
286,删帖,b''
287,传统工科的进,b'\xe5\x90\x8c\xe5\xad\xa6 \xe5\xb7\xa5\xe7\xa7\x91 \xe4\xbc\xa0\xe7\xbb\x9f \xe7\x94\xb7\xe7\x94\x9f \xe7\x89\xb9\xe5\xb0\x91 \xe7\x9c\x9f\xe7\x9a\x84 \xe7\x9c\x8b\xe5\x88\xb0 \xe8\xae\xa1\xe7\xae\x97\xe6\x9c\xba \xe5\x8d\x95\xe4\xbd\x8d \xe8\xae\xbe\xe8\xae\xa1\xe9\x99\xa2'
288,求助！大三天坑专业的我该如何选择,b'\xe4\xb8\x93\xe4\xb8\x9a \xe8\x80\x83\xe7\xa0\x94 \xe9\x80\x89\xe6\x8b\xa9 \xe5\xba\x94\xe8\xaf\xa5 \xe5\x87\x86\xe5\xa4\x87 \xe9\x87\x91\xe8\x9e\x8d \xe6\x97\xb6\xe9\x97\xb4 \xe5\xb7\xa5\xe4\xbd\x9c \xe8\xa7\x89\xe5\xbe\x97 \xe6\xaf\x94\xe8\xbe\x83'
289,本硕双985，专业比较坑，对口工作几乎没有，毕业即失业，已经...,b'\xe5\xb7\xa5\xe4\xbd\x9c \xe6\xaf\x94\xe8\xbe\x83 \xe5\xb7\xb2\xe7\xbb\x8f \xe5\x9c\xb0\xe7\xba\xa7\xe5\xb8\x82 \xe6\xb1\x87\xe6\x8a\xa5 \xe5\x8f\x8b\xe5\xa5\xbd \xe8\xba\xba\xe5\xb9\xb3 \xe4\xba\x8b\xe4\xb8\x9a\xe5\x8d\x95\xe4\xbd\x8d \xe6\xaf\x95\xe4\xb8\x9a \xe7\xa6\xbb\xe5\xae\xb6\xe8\xbf\x91'
290,今天生日，爸妈和朋友说好发零点祝福的，结果都睡着了__,b'\xe8\xaf\xb4\xe5\xa5\xbd \xe6\x9c\x8b\xe5\x8f\x8b \xe9\x9b\xb6\xe7\x82\xb9 \xe7\x88\xb8\xe5\xa6\x88'
291,有小5跟我一样要开题了还没看文献吗,b'\xe6\xb2\xa1\xe7\x9c\x8b \xe6\x96\x87\xe7\x8c\xae \xe5\xbc\x80\xe9\xa2\x98'
292,招人这件事，涝的涝死，旱的旱死,b'\xe5\x85\xac\xe5\x8f\xb8 \xe5\xa4\xa7\xe5\x8e\x82 \xe8\x96\xaa\xe6\xb0\xb4 \xe5\xb7\xa5\xe4\xbd\x9c \xe9\x80\x9b\xe9\x80\x9b \xe5\x8e\x8b\xe5\x8a\x9b \xe5\xb1\x95\xe4\xbc\x9a \xe4\xb8\x8d\xe5\x88\xb0 \xe6\xaf\x94\xe8\xbe\x83 \xe6\xaf\x94\xe4\xb8\x8d\xe4\xb8\x8a'
293,说到内卷，好像18年的经济学人提到过学历内卷,b'\xe5\xb7\xa5\xe4\xbd\x9c \xe5\xa5\xbd\xe5\x83\x8f \xe7\xbb\x8f\xe6\xb5\x8e\xe5\xad\xa6 \xe5\xad\xa6\xe5\x8e\x86 \xe7\x90\xa2\xe7\xa3\xa8 \xe6\x96\x87\xe7\xab\xa0 \xe7\x8e\xb0\xe7\x8a\xb6 \xe6\x84\x9f\xe5\x85\xb4\xe8\xb6\xa3 \xe9\x97\xa8\xe6\xa7\x9b \xe8\x9b\xae\xe6\x9c\x89\xe6\x84\x8f\xe6\x80\x9d'
294,有无今年毕业想落户上海的友友 双一流硕士直接落户政策会变吗,b'\xe8\x90\xbd\xe6\x88\xb7 \xe7\xa1\x95\xe5\xa3\xab \xe4\xb8\x80\xe6\xb5\x81 \xe6\x94\xbf\xe7\xad\x96 \xe5\x8f\x8b\xe5\x8f\x8b \xe6\xaf\x95\xe4\xb8\x9a \xe6\x9c\x89\xe6\x97\xa0'
295,痛苦抑郁的大学四年回顾(补校园生活：文后),b'\xe5\xad\xa6\xe6\xa0\xa1 \xe4\xb8\x93\xe4\xb8\x9a \xe5\xae\x9e\xe4\xb9\xa0 \xe8\x80\x81\xe5\xb8\x88 \xe5\xb7\xa5\xe4\xbd\x9c \xe5\x90\x8c\xe5\xad\xa6 \xe7\x9f\xa5\xe9\x81\x93 \xe8\x8b\xb1\xe8\xaf\xad \xe6\x88\x90\xe7\xbb\xa9 \xe7\x9c\x8b\xe5\x88\xb0'
296,为啥本five在某招聘软件里炙手可热,b'\xe7\xae\x80\xe5\x8e\x86 \xe5\xbc\x80\xe5\x8f\x91 \xe7\xa6\xbb\xe8\x81\x8c \xe7\xa9\xba\xe8\x8d\xa1 \xe8\xaf\xb7\xe9\x97\xae \xe8\xbd\xaf\xe4\xbb\xb6 \xe6\xb6\x88\xe6\x81\xaf \xe5\xa7\x90\xe5\xa7\x90 \xe6\xb2\xa1\xe6\x83\xb3\xe5\x88\xb0 \xe8\x8e\xab\xe4\xb8\x8d\xe6\x98\xaf'
297,专业分流，财务管理还是会计__,b'\xe6\x8a\x95\xe7\xa5\xa8 \xe4\xbc\x9a\xe8\xae\xa1 \xe8\xae\xa1\xe5\x88\x92 \xe8\xb7\x9d\xe7\xa6\xbb \xe8\xb4\xa2\xe5\x8a\xa1\xe7\xae\xa1\xe7\x90\x86 \xe5\xb8\x82\xe5\x9c\xba\xe8\x90\xa5\xe9\x94\x80 \xe8\xb5\x84\xe6\xba\x90\xe7\xae\xa1\xe7\x90\x86 \xe4\xba\xba\xe5\x8a\x9b \xe4\xb8\x93\xe4\xb8\x9a \xe5\xbc\x95\xe8\xbf\x9b'
298,说到内卷，好像18年的经济学人提到过学历内卷,b'\xe5\xb7\xa5\xe4\xbd\x9c \xe5\xa5\xbd\xe5\x83\x8f \xe7\xbb\x8f\xe6\xb5\x8e\xe5\xad\xa6 \xe5\xad\xa6\xe5\x8e\x86 \xe7\x90\xa2\xe7\xa3\xa8 \xe6\x96\x87\xe7\xab\xa0 \xe7\x8e\xb0\xe7\x8a\xb6 \xe6\x84\x9f\xe5\x85\xb4\xe8\xb6\xa3 \xe9\x97\xa8\xe6\xa7\x9b \xe8\x9b\xae\xe6\x9c\x89\xe6\x84\x8f\xe6\x80\x9d'
299,有无今年毕业想落户上海的友友 双一流硕士直接落户政策会变吗,b'\xe8\x90\xbd\xe6\x88\xb7 \xe7\xa1\x95\xe5\xa3\xab \xe4\xb8\x80\xe6\xb5\x81 \xe6\x94\xbf\xe7\xad\x96 \xe5\x8f\x8b\xe5\x8f\x8b \xe6\xaf\x95\xe4\xb8\x9a \xe6\x9c\x89\xe6\x97\xa0'
300,痛苦抑郁的大学四年回顾(补校园生活：文后),b'\xe5\xad\xa6\xe6\xa0\xa1 \xe4\xb8\x93\xe4\xb8\x9a \xe5\xae\x9e\xe4\xb9\xa0 \xe8\x80\x81\xe5\xb8\x88 \xe5\xb7\xa5\xe4\xbd\x9c \xe5\x90\x8c\xe5\xad\xa6 \xe7\x9f\xa5\xe9\x81\x93 \xe8\x8b\xb1\xe8\xaf\xad \xe6\x88\x90\xe7\xbb\xa9 \xe7\x9c\x8b\xe5\x88\xb0'
301,为啥本five在某招聘软件里炙手可热,b'\xe7\xae\x80\xe5\x8e\x86 \xe5\xbc\x80\xe5\x8f\x91 \xe7\xa6\xbb\xe8\x81\x8c \xe7\xa9\xba\xe8\x8d\xa1 \xe8\xaf\xb7\xe9\x97\xae \xe8\xbd\xaf\xe4\xbb\xb6 \xe6\xb6\x88\xe6\x81\xaf \xe5\xa7\x90\xe5\xa7\x90 \xe6\xb2\xa1\xe6\x83\xb3\xe5\x88\xb0 \xe8\x8e\xab\xe4\xb8\x8d\xe6\x98\xaf'
302,专业分流，财务管理还是会计__,b'\xe6\x8a\x95\xe7\xa5\xa8 \xe4\xbc\x9a\xe8\xae\xa1 \xe8\xae\xa1\xe5\x88\x92 \xe8\xb7\x9d\xe7\xa6\xbb \xe8\xb4\xa2\xe5\x8a\xa1\xe7\xae\xa1\xe7\x90\x86 \xe5\xb8\x82\xe5\x9c\xba\xe8\x90\xa5\xe9\x94\x80 \xe8\xb5\x84\xe6\xba\x90\xe7\xae\xa1\xe7\x90\x86 \xe4\xba\xba\xe5\x8a\x9b \xe4\xb8\x93\xe4\xb8\x9a \xe5\xbc\x95\xe8\xbf\x9b'
303,学药的想留在河南感觉机会好少,b'\xe7\x95\x99\xe5\x9c\xa8 \xe9\x80\x82\xe5\x90\x88 \xe6\x89\x93\xe6\x8b\xbc \xe7\xbc\x96\xe5\x88\xb6 \xe5\xae\x9e\xe9\xaa\x8c \xe4\xb8\x8d\xe6\x83\xb3 \xe8\x8d\xaf\xe4\xbb\xa3 \xe6\x8e\x92\xe9\x99\xa4 \xe6\x9c\xba\xe4\xbc\x9a \xe6\x84\x9f\xe8\xa7\x89'
304,培训it包装2年经验怎样,b'\xe5\x8c\x85\xe8\xa3\x85 \xe5\x9f\xb9\xe8\xae\xad \xe7\xbb\x8f\xe9\xaa\x8c'
305,为啥我这么烦D都,b'\xe9\xaa\xa8\xe5\xa4\xb4 \xe6\x98\xaf\xe6\x88\x91\xe5\xa4\xaa \xe4\xb8\x80\xe5\xae\x9a \xe6\x84\x9f\xe8\xa7\x89 \xe5\xb9\xb2\xe5\x87\x80'
306,研0的恐惧，求救,b'\xe4\xb8\x93\xe4\xb8\x9a \xe7\xbb\xa7\xe7\xbb\xad \xe7\x9c\x9f\xe7\x9a\x84 \xe8\xae\xa1\xe7\xae\x97\xe6\x9c\xba\xe7\x9b\xb8\xe5\x85\xb3 \xe8\x83\xbd\xe5\x8a\x9b \xe8\x80\x83\xe5\x88\xb0 \xe8\x80\x83\xe7\xa0\x94 \xe4\xb8\x80\xe7\x9b\xb4 \xe8\xaf\xbb\xe7\xa0\x94 \xe9\x9a\xbe\xe5\x8f\x97'
307,2020，小镇女孩影视梦碎全过程【新增2021躺平快一年后的感受...,b'\xe5\xbd\xb1\xe8\xa7\x86 \xe5\xb7\xa5\xe4\xbd\x9c \xe6\x95\x85\xe4\xb9\xa1 \xe8\x80\x81\xe5\xb8\x88 \xe8\xa7\x89\xe5\xbe\x97 \xe5\x92\x8c\xe8\xa7\xa3 \xe8\xa1\x8c\xe4\xb8\x9a \xe5\xa5\xb3\xe5\xad\xa9 \xe7\x94\x9f\xe6\xb4\xbb \xe8\xaf\xad\xe6\x96\x87'
308,最后的一点尊严也被学校破坏殆尽,b'\xe5\xad\xa6\xe6\xa0\xa1 \xe9\x99\xa2\xe6\xa0\xa1 \xe5\x90\x8c\xe5\xad\xa6 \xe8\x80\x83\xe7\xa0\x94 \xe7\x9c\x9f\xe7\x9a\x84 \xe5\xb0\xb1\xe4\xb8\x9a \xe6\xaf\x95\xe4\xb8\x9a \xe9\x9a\xbe\xe8\xbf\x87 \xe6\x98\xa5\xe6\x8b\x9b \xe6\x8b\xbf\xe5\x88\xb0'
309,待业两年的我好像要薪资double了,b'\xe5\xb7\xa5\xe4\xbd\x9c \xe8\xa1\x8c\xe4\xb8\x9a \xe9\x9d\xa2\xe8\xaf\x95 \xe6\x89\x93\xe6\x9d\x82 \xe5\xbe\x85\xe4\xb8\x9a \xe8\xa7\x89\xe5\xbe\x97 \xe7\xae\x80\xe5\x8e\x86 \xe5\xa5\xbd\xe5\x83\x8f \xe6\xaf\x95\xe4\xb8\x9a \xe4\xb8\x93\xe4\xb8\x9a'
310,删帖,b'\xe5\x88\xa0\xe5\xb8\x96'
311,大二物理，要不要降两级到英法双语,b'\xe7\x89\xa9\xe7\x90\x86 \xe5\xad\xa6\xe4\xb9\xa0 \xe6\x97\xb6\xe9\x97\xb4 \xe5\x96\x9c\xe6\xac\xa2 \xe4\xb8\x93\xe4\xb8\x9a \xe8\xa7\x89\xe5\xbe\x97 \xe8\xaf\xbe\xe7\xa8\x8b \xe5\xa4\xa9\xe8\xb5\x8b \xe6\x80\x80\xe7\x9d\x80 \xe6\x86\xa7\xe6\x86\xac'
312,如何与画风fancy的诸多新同学共处一室,b'\xe5\xad\xa6\xe4\xb9\xa0 \xe6\x83\x8a\xe8\x89\xb3 \xe5\x90\x8c\xe5\xad\xa6 \xe6\x9c\x8b\xe5\x8f\x8b\xe5\x9c\x88 \xe5\xa4\xb4\xe5\x83\x8f \xe5\x90\x88\xe4\xbd\x9c \xe5\x88\x86\xe7\xbb\x84 \xe5\x95\x86\xe4\xb8\x9a \xe7\x9c\x8b\xe7\x9d\x80 \xe7\x9a\xae\xe5\x9b\x8a'
313,偶然得知北京的国企待遇这么高，本five酸了,b'\xe4\xb8\x8d\xe7\xae\x97 \xe6\x88\xb7\xe5\x8f\xa3 \xe5\xbe\x97\xe7\x9f\xa5 \xe5\xbe\x85\xe9\x81\x87 \xe5\x81\xb6\xe7\x84\xb6 \xe5\xb9\xb4\xe7\xbb\x88\xe5\xa5\x96 \xe5\x8d\x95\xe4\xbd\x8d \xe5\x90\x8c\xe5\xad\xa6 \xe4\xb8\x8d\xe5\x88\xb0 \xe8\xae\xa4\xe7\x9f\xa5'
314,每次一实习我就好想哭，我是不是太脆弱了,b'\xe5\xae\x9e\xe4\xb9\xa0 \xe5\xae\x9e\xe4\xb9\xa0\xe7\x94\x9f \xe6\x84\x8f\xe4\xb9\x89 \xe6\xad\xa3\xe8\x81\x8c \xe5\xa5\xbd\xe6\x83\xb3\xe5\x93\xad \xe8\x99\x9a\xe6\x97\xa0 \xe8\xa7\x89\xe5\xbe\x97 \xe7\x9f\xa5\xe9\x81\x93 \xe6\xaf\x95\xe4\xb8\x9a \xe7\x9c\x8b\xe5\x88\xb0'
315,自以为表现挺不错的面试，结果还是没有回应,b'\xe4\xb8\x80\xe8\xbe\xb9 \xe5\x8f\xaa\xe8\x83\xbd \xe9\x9d\xa2\xe8\xaf\x95 \xe8\xb9\x89\xe8\xb7\x8e \xe8\xa1\xa8\xe7\x8e\xb0 \xe5\x9b\x9e\xe5\xba\x94 \xe6\xb5\x81\xe6\xb3\xaa \xe6\x9d\xa5\xe4\xb8\xb4 \xe7\xad\x89\xe5\xbe\x85 \xe6\x9c\xba\xe4\xbc\x9a'
316,一个精神疾病患者的硕士三年,b'\xe7\xb2\xbe\xe7\xa5\x9e\xe7\x96\xbe\xe7\x97\x85 \xe7\xa1\x95\xe5\xa3\xab \xe6\x82\xa3\xe8\x80\x85'
317,薪资不满意的工作要去吗,b'\xe9\x9d\xa2\xe8\xaf\x95 \xe6\x84\x9f\xe8\xa7\x89 \xe4\xbf\x9d\xe7\x95\x99 \xe6\x8b\x85\xe5\xbf\x83 \xe5\xba\x94\xe5\xb1\x8a \xe7\x88\xb6\xe6\xaf\x8d \xe5\xb8\x8c\xe6\x9c\x9b \xe4\xb8\x80\xe7\x9b\xb4 \xe5\x85\xac\xe5\x8a\xa1\xe5\x91\x98 \xe8\x84\xb1\xe4\xba\xa7'
318,从大学专业冷热门看经济脱实就虚,b'\xe4\xb8\x93\xe4\xb8\x9a \xe5\x88\xb6\xe9\x80\xa0\xe4\xb8\x9a \xe9\x93\xb6\xe8\xa1\x8c \xe5\x88\xa9\xe6\xb6\xa6 \xe8\xa1\x8c\xe4\xb8\x9a \xe7\xbb\x8f\xe6\xb5\x8e \xe9\x87\x91\xe8\x9e\x8d \xe7\x83\xad\xe9\x97\xa8 \xe7\x94\x9f\xe4\xba\xa7 \xe4\xbb\xb7\xe5\x80\xbc'
319,想认识一些mti在读的uu,b'\xe5\x9c\xa8\xe8\xaf\xbb \xe5\x91\x9c\xe5\x91\x9c \xe8\xae\xa4\xe8\xaf\x86 \xe5\x8a\xa8\xe5\x8a\x9b'
320,uu们身边有没有大龄读研的例子,b'\xe8\x80\x83\xe7\xa0\x94 \xe7\x95\x99\xe5\xad\xa6 \xe6\x84\x9f\xe8\xa7\x89 \xe5\xa4\xa7\xe9\xbe\x84 \xe4\xbd\x93\xe5\x88\xb6 \xe5\xae\xb6\xe4\xb9\xa1 \xe6\x84\x8f\xe5\xa4\x96 \xe5\x9b\x9e\xe6\x9d\xa5 \xe4\xb8\x93\xe4\xb8\x9a \xe6\x8c\xba\xe5\xa4\xa7'
321,想好好搞一下毕业论文了,b'\xe6\x83\xb3\xe6\x83\xb3 \xe8\xae\xba\xe6\x96\x87 \xe8\xae\xb0\xe5\xbd\x95 \xe9\x98\xb6\xe6\xae\xb5 \xe8\x87\xaa\xe5\x88\xb6\xe5\x8a\x9b \xe6\xaf\x95\xe4\xb8\x9a\xe8\xae\xba\xe6\x96\x87 \xe6\x96\x87\xe7\x8c\xae \xe5\xb8\x96\xe5\xad\x90 \xe5\xa5\xbd\xe5\xa5\xbd \xe6\x94\xb6\xe9\x9b\x86'
322,有21届还没找到工作的吗？来进来许愿吧！,b'\xe5\xb8\x8c\xe6\x9c\x9b \xe6\x8c\xa3\xe6\x89\x8e \xe6\x89\xbe\xe5\x88\xb0 \xe5\xb7\xa5\xe4\xbd\x9c \xe8\x83\xbd\xe5\xa4\x9f \xe5\xa5\xbd\xe8\xbf\x90 \xe5\xb8\x96\xe5\xad\x90 \xe5\xb7\xb2\xe7\xbb\x8f \xe7\xbb\x9d\xe6\x9c\x9b \xe5\x9d\x9a\xe6\x8c\x81'
323,17年毕业，工作两年，19年辞职考研上岸，人生重开,b'\xe5\xb7\xa5\xe4\xbd\x9c \xe6\x97\xb6\xe9\x97\xb4 \xe5\x85\xac\xe5\x8f\xb8 \xe5\xad\xa6\xe4\xb9\xa0 \xe5\xbc\xba\xe5\x93\xa5 \xe8\x80\x83\xe7\xa0\x94 \xe5\x91\x8a\xe8\xaf\x89 \xe9\x80\x83\xe9\x81\xbf \xe5\x80\x92\xe7\x8f\xad \xe5\xae\xb6\xe4\xb9\xa1'
324,【已抽】拖延晚期，过答辩抽六个人喝奶茶__,b'\xe7\xad\x94\xe8\xbe\xa9 \xe7\xa0\x94\xe7\xa9\xb6 \xe6\x88\x90\xe7\xbb\xa9 \xe6\x8f\x90\xe9\x97\xae \xe6\xaf\x95\xe5\xaf\xbc \xe8\xae\xba\xe6\x96\x87 \xe8\xaf\x84\xe8\xae\xba \xe5\xb1\x95\xe5\xbc\x80 \xe7\xad\x94\xe6\xa1\x88 \xe6\x8a\xbd\xe5\xa5\x96'
325,高考过去14年了，我还在日复一日地梦见考试,b'\xe8\x80\x83\xe8\xaf\x95 \xe9\xab\x98\xe8\x80\x83 \xe6\xa2\xa6\xe8\xa7\x81 \xe5\xa4\xa7\xe5\xad\xa6 \xe5\x89\xa7\xe6\x83\x85 \xe5\x90\x8c\xe5\xad\xa6 \xe7\xad\x94\xe9\xa2\x98 \xe6\xa2\xa6\xe5\xa2\x83 \xe8\x80\x83\xe5\x9c\xba \xe5\xa4\x8d\xe4\xb9\xa0'
326,群里的five是不是大多是精力不济的人群，是不是天生精力不足...,b'\xe6\x97\xb6\xe9\x97\xb4 \xe7\xb2\xbe\xe5\x8a\x9b \xe8\xbf\x90\xe5\x8a\xa8 \xe7\x9d\xa1\xe7\x9c\xa0 \xe5\xae\xb9\xe6\x98\x93 \xe6\x98\xaf\xe5\x90\xa6 \xe5\xb0\x8f\xe6\x97\xb6 \xe9\x9c\x80\xe8\xa6\x81 \xe6\x98\xaf\xe4\xb8\x8d\xe6\x98\xaf \xe6\x85\xa2\xe6\x80\xa7\xe7\x97\x85'
327,985相亲局之礼崩乐坏,b'\xe5\xbd\xb1\xe9\x99\xa2 \xe5\xad\xa6\xe6\xa0\xa1 \xe4\xbc\x98\xe7\xa7\x80 \xe9\x80\x90\xe6\xb8\x90 \xe5\xb1\x9e\xe4\xba\x8e \xe8\xa7\x89\xe5\xbe\x97 \xe7\x9b\xb8\xe4\xba\xb2 \xe9\x97\xae\xe9\xa2\x98 \xe7\xa5\x9e\xe6\x83\x85 \xe9\x98\x9f\xe4\xbc\x8d'
